!,2635,2635,1195,記号,句点,*,*,*,*,NULL,!,NULL
?,2635,2635,1630,記号,句点,*,*,*,*,NULL,?,NULL
←,2634,2634,3544,記号,一般,*,*,*,*,NULL,←,NULL
↑,2634,2634,3958,記号,一般,*,*,*,*,NULL,↑,NULL
→,2634,2634,3236,記号,一般,*,*,*,*,NULL,→,NULL
↓,2634,2634,3026,記号,一般,*,*,*,*,NULL,↓,NULL
─,2634,2634,4352,記号,一般,*,*,*,*,NULL,─,NULL
、,2638,2638,1554,記号,読点,*,*,*,*,NULL,、,NULL
。,2635,2635,432,記号,句点,*,*,*,*,NULL,。,NULL
ぁ,418,418,3516,助詞,終助詞,*,*,*,*,NULL,ぁ,NULL
あ,1538,1538,1109,動詞,非自立,*,*,五段・ラ行,体言接続特殊２,NULL,あ,NULL
ぃ,418,418,3243,助詞,終助詞,*,*,*,*,NULL,ぃ,NULL
い,1202,1202,3485,動詞,非自立,*,*,一段,連用形,NULL,い,NULL
ぅ,418,418,3616,助詞,終助詞,*,*,*,*,NULL,ぅ,NULL
う,35,35,1052,助動詞,*,*,*,不変化型,基本形,NULL,う,NULL
ぇ,418,418,3369,助詞,終助詞,*,*,*,*,NULL,ぇ,NULL
ぉ,418,418,3670,助詞,終助詞,*,*,*,*,NULL,ぉ,NULL
お,418,418,3228,助詞,終助詞,*,*,*,*,NULL,お,NULL
か,325,325,1194,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,か,NULL
が,332,332,2550,助詞,接続助詞,*,*,*,*,NULL,が,NULL
が,369,369,1670,助詞,格助詞,一般,*,*,*,NULL,が,NULL
き,98,98,1093,助動詞,*,*,*,文語・キ,基本形,NULL,き,NULL
く,1367,1367,1431,動詞,非自立,*,*,五段・カ行促音便,基本形,NULL,く,NULL
く,856,856,788,動詞,非自立,*,*,カ変・クル,体言接続特殊２,NULL,く,NULL
け,409,409,1256,助詞,終助詞,*,*,*,*,NULL,け,NULL
こ,861,861,1478,動詞,非自立,*,*,カ変・クル,未然形,NULL,こ,NULL
さ,410,410,766,助詞,終助詞,*,*,*,*,NULL,さ,NULL
し,96,96,1467,助動詞,*,*,*,文語・キ,体言接続,NULL,し,NULL
し,339,339,1492,助詞,接続助詞,*,*,*,*,NULL,し,NULL
し,634,634,2721,動詞,自立,*,*,サ変・スル,連用形,NULL,し,NULL
じ,36,36,1495,助動詞,*,*,*,不変化型,基本形,NULL,じ,NULL
す,574,574,990,動詞,自立,*,*,*,文語基本形,NULL,す,NULL
す,509,509,697,動詞,接尾,*,*,五段・サ行,基本形,NULL,す,NULL
ず,219,219,1354,助動詞,*,*,*,特殊・ヌ,連用ニ接続,NULL,ず,NULL
せ,480,480,2368,動詞,接尾,*,*,一段,連用形,NULL,せ,NULL
せ,631,631,2094,動詞,自立,*,*,サ変・スル,未然ヌ接続,NULL,せ,NULL
ぜ,411,411,1040,助詞,終助詞,*,*,*,*,NULL,ぜ,NULL
ぞ,281,281,1568,助詞,係助詞,*,*,*,*,NULL,ぞ,NULL
ぞ,412,412,637,助詞,終助詞,*,*,*,*,NULL,ぞ,NULL
た,142,142,1572,助動詞,*,*,*,特殊・タ,基本形,NULL,た,NULL
だ,143,143,1166,助動詞,*,*,*,特殊・タ,基本形,NULL,だ,NULL
だ,165,165,835,助動詞,*,*,*,特殊・ダ,基本形,NULL,だ,NULL
っ,39,39,1103,助動詞,*,*,*,不変化型,基本形,NULL,っ,NULL
っ,418,418,2464,助詞,終助詞,*,*,*,*,NULL,っ,NULL
っ,418,418,3379,助詞,終助詞,*,*,*,*,NULL,ッ,NULL
つ,32,32,1125,助動詞,*,*,*,下二・タ行,基本形,NULL,つ,NULL
て,348,348,2107,助詞,接続助詞,*,*,*,*,NULL,て,NULL
で,416,416,816,助詞,終助詞,*,*,*,*,NULL,で,NULL
で,168,168,1779,助動詞,*,*,*,特殊・ダ,連用形,NULL,で,NULL
で,349,349,2033,助詞,接続助詞,*,*,*,*,NULL,で,NULL
で,370,370,1908,助詞,格助詞,一般,*,*,*,NULL,で,NULL
で,381,381,1152,助詞,格助詞,一般,*,*,*,NULL,デ,NULL
と,387,387,2141,助詞,格助詞,引用,*,*,*,NULL,と,NULL
と,1543,1543,648,動詞,非自立,*,*,五段・ラ行,体言接続特殊２,NULL,と,NULL
と,271,271,1832,助詞,並立助詞,*,*,*,*,NULL,と,NULL
と,326,326,1780,助詞,副詞化,*,*,*,*,NULL,と,NULL
と,350,350,1647,助詞,接続助詞,*,*,*,*,NULL,と,NULL
と,371,371,1675,助詞,格助詞,一般,*,*,*,NULL,と,NULL
ど,352,352,1105,助詞,接続助詞,*,*,*,*,NULL,ど,NULL
な,71,71,294,助動詞,*,*,*,形容詞・イ段,ガル接続,NULL,無,NULL
な,417,417,965,助詞,終助詞,*,*,*,*,NULL,な,NULL
な,163,163,2449,助動詞,*,*,*,特殊・ダ,体言接続,NULL,な,NULL
な,197,197,1854,助動詞,*,*,*,特殊・ナイ,ガル接続,NULL,な,NULL
に,327,327,1804,助詞,副詞化,*,*,*,*,NULL,に,NULL
に,367,367,1567,助詞,接続助詞,一般,*,*,*,NULL,に,NULL
に,372,372,1672,助詞,格助詞,一般,*,*,*,NULL,に,NULL
ぬ,40,40,922,助動詞,*,*,*,不変化型,基本形,NULL,ぬ,NULL
ぬ,217,217,1550,助動詞,*,*,*,特殊・ヌ,基本形,NULL,ぬ,NULL
ね,418,418,1098,助詞,終助詞,*,*,*,*,NULL,ね,NULL
ね,215,215,2017,助動詞,*,*,*,特殊・ヌ,仮定形,NULL,ね,NULL
の,419,419,681,助詞,終助詞,*,*,*,*,NULL,の,NULL
の,429,429,2677,助詞,連体化,*,*,*,*,NULL,の,NULL
の,2634,2634,3674,記号,一般,*,*,*,*,NULL,ノ,NULL
の,374,374,3467,助詞,格助詞,一般,*,*,*,NULL,の,NULL
の,382,382,961,助詞,格助詞,一般,*,*,*,NULL,ノ,NULL
は,283,283,1817,助詞,係助詞,*,*,*,*,NULL,は,NULL
ば,361,361,1798,助詞,接続助詞,*,*,*,*,NULL,ば,NULL
へ,375,375,646,助詞,格助詞,一般,*,*,*,NULL,へ,NULL
へ,383,383,1094,助詞,格助詞,一般,*,*,*,NULL,ヘ,NULL
べ,421,421,1545,助詞,終助詞,*,*,*,*,NULL,べ,NULL
ぽ,2192,2192,1519,形容詞,接尾,*,*,形容詞・アウオ段,ガル接続,NULL,ぽ,NULL
も,284,284,1869,助詞,係助詞,*,*,*,*,NULL,も,NULL
や,265,265,524,助動詞,*,*,*,特殊・ヤ,基本形,NULL,や,NULL
や,274,274,2519,助詞,並立助詞,*,*,*,*,NULL,や,NULL
や,423,423,717,助詞,終助詞,*,*,*,*,NULL,や,NULL
や,363,363,1716,助詞,接続助詞,*,*,*,*,NULL,や,NULL
ょ,418,418,3577,助詞,終助詞,*,*,*,*,NULL,ょ,NULL
よ,425,425,1349,助詞,終助詞,*,*,*,*,NULL,よ,NULL
り,129,129,1269,助動詞,*,*,*,文語・リ,基本形,NULL,り,NULL
る,128,128,1429,助動詞,*,*,*,文語・リ,体言接続,NULL,る,NULL
る,134,134,796,助動詞,*,*,*,文語・ル,基本形,NULL,る,NULL
る,1101,1101,1347,動詞,非自立,*,*,一段,基本形,NULL,る,NULL
れ,135,135,1261,助動詞,*,*,*,文語・ル,未然形,NULL,れ,NULL
れ,482,482,2746,動詞,接尾,*,*,一段,連用形,NULL,れ,NULL
わ,426,426,968,助詞,終助詞,*,*,*,*,NULL,わ,NULL
を,379,379,1943,助詞,格助詞,一般,*,*,*,NULL,を,NULL
ん,45,45,1893,助動詞,*,*,*,不変化型,基本形,NULL,ん,NULL
ん,428,428,581,助詞,終助詞,*,*,*,*,NULL,ん,NULL
ん,380,380,1373,助詞,格助詞,一般,*,*,*,NULL,ん,NULL
ー,46,46,1311,助動詞,*,*,*,不変化型,基本形,NULL,ー,NULL
～,2634,2634,2227,記号,一般,*,*,*,*,NULL,～,NULL
～,2635,2635,2938,記号,句点,*,*,*,*,NULL,～,NULL
あい,1821,1821,1320,動詞,非自立,*,*,五段・ワ行促音便,連用形,NULL,あい,NULL
あう,1775,1775,1386,動詞,非自立,*,*,五段・ワ行促音便,基本形,NULL,あう,NULL
あり,57,57,2393,助動詞,*,*,*,五段・ラ行アル,連用形,NULL,あり,NULL
あり,1675,1675,2121,動詞,非自立,*,*,五段・ラ行,連用形,NULL,あり,NULL
あれ,52,52,907,助動詞,*,*,*,五段・ラ行アル,命令ｅ,NULL,あれ,NULL
あれ,1555,1555,242,動詞,非自立,*,*,五段・ラ行,命令ｅ,NULL,あれ,NULL
いろ,998,998,1041,動詞,非自立,*,*,一段,命令ｒｏ,NULL,いろ,NULL
うか,35,325,2920,助動詞,*,*,*,不変化型,基本形,NULL,うか,NULL
うが,35,332,4074,助動詞,*,*,*,不変化型,基本形,NULL,うが,NULL
うぜ,35,411,3128,助動詞,*,*,*,不変化型,基本形,NULL,うぜ,NULL
うだ,35,165,4450,助動詞,*,*,*,不変化型,基本形,NULL,うだ,NULL
うっ,35,418,4495,助動詞,*,*,*,不変化型,基本形,NULL,うっ,NULL
うで,35,416,4250,助動詞,*,*,*,不変化型,基本形,NULL,うで,NULL
うと,35,389,2089,助動詞,*,*,*,不変化型,基本形,NULL,うと,NULL
うな,35,417,3447,助動詞,*,*,*,不変化型,基本形,NULL,うな,NULL
うね,35,418,3063,助動詞,*,*,*,不変化型,基本形,NULL,うね,NULL
うや,35,423,4300,助動詞,*,*,*,不変化型,基本形,NULL,うや,NULL
うよ,35,425,3144,助動詞,*,*,*,不変化型,基本形,NULL,うよ,NULL
うる,1252,1252,1133,動詞,非自立,*,*,一段・得ル,基本形,NULL,うる,NULL
える,1081,1081,1132,動詞,非自立,*,*,一段,基本形,NULL,える,NULL
える,1107,1107,1034,動詞,非自立,*,*,一段,基本形,NULL,得る,NULL
えん,958,958,857,動詞,非自立,*,*,一段,体言接続特殊,NULL,えん,NULL
かぁ,405,405,615,助詞,終助詞,*,*,*,*,NULL,かぁ,NULL
かい,406,406,568,助詞,終助詞,*,*,*,*,NULL,かい,NULL
かが,325,369,4318,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かが,NULL
かけ,325,409,4115,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かけ,NULL
かっ,325,418,4075,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かっ,NULL
かで,325,370,4283,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かで,NULL
かと,325,387,2838,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かと,NULL
かな,408,408,438,助詞,終助詞,*,*,*,*,NULL,かな,NULL
かに,325,372,4327,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かに,NULL
かね,418,418,3258,助詞,終助詞,*,*,*,*,NULL,かね,NULL
かの,325,429,4345,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かの,NULL
かは,325,283,3923,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かは,NULL
かも,288,288,990,助詞,副助詞,*,*,*,*,NULL,かも,NULL
かよ,325,425,3170,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かよ,NULL
から,330,330,1866,助詞,接続助詞,*,*,*,*,NULL,から,NULL
から,368,368,1649,助詞,格助詞,一般,*,*,*,NULL,から,NULL
かわ,325,426,3951,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かわ,NULL
かを,325,379,4028,助詞,副助詞／並立助詞／終助詞,*,*,*,*,NULL,かを,NULL
がっ,567,567,2231,動詞,接尾,*,*,五段・ラ行,連用タ接続,NULL,がっ,NULL
がな,369,417,3996,助詞,格助詞,一般,*,*,*,NULL,がな,NULL
がね,369,418,4742,助詞,格助詞,一般,*,*,*,NULL,がね,NULL
がり,570,570,2032,動詞,接尾,*,*,五段・ラ行,連用形,NULL,がり,NULL
がる,555,555,1623,動詞,接尾,*,*,五段・ラ行,基本形,NULL,がる,NULL
きぃ,98,418,2896,助動詞,*,*,*,文語・キ,基本形,NULL,きぃ,NULL
きや,98,423,2116,助動詞,*,*,*,文語・キ,基本形,NULL,きや,NULL
きや,98,363,2120,助動詞,*,*,*,文語・キ,基本形,NULL,きや,NULL
きり,1691,1691,1217,動詞,非自立,*,*,五段・ラ行,連用形,NULL,切り,NULL
くん,1248,1248,733,動詞,非自立,*,*,一段・クレル,未然特殊,NULL,くん,NULL
けど,334,334,1724,助詞,接続助詞,*,*,*,*,NULL,けど,NULL
けり,100,100,807,助動詞,*,*,*,文語・ケリ,基本形,NULL,けり,NULL
ける,99,99,1126,助動詞,*,*,*,文語・ケリ,体言接続,NULL,ける,NULL
こそ,277,277,2021,助詞,係助詞,*,*,*,*,NULL,こそ,NULL
こみ,1475,1475,1018,動詞,非自立,*,*,五段・マ行,連用形,NULL,こみ,NULL
こむ,1467,1467,1000,動詞,非自立,*,*,五段・マ行,基本形,NULL,こむ,NULL
こむ,1468,1468,551,動詞,非自立,*,*,五段・マ行,基本形,NULL,込む,NULL
さえ,278,278,1884,助詞,係助詞,*,*,*,*,NULL,さえ,NULL
され,632,482,2858,動詞,自立,*,*,サ変・スル,未然レル接続,NULL,され,NULL
ざる,216,216,2163,助動詞,*,*,*,特殊・ヌ,体言接続,NULL,ざる,NULL
しか,279,279,2060,助詞,係助詞,*,*,*,*,NULL,しか,NULL
した,634,142,1994,動詞,自立,*,*,サ変・スル,連用形,NULL,した,NULL
しっ,633,39,3645,動詞,自立,*,*,サ変・スル,未然形,NULL,しっ,NULL
して,533,348,1975,動詞,接尾,*,*,五段・サ行,連用形,NULL,して,NULL
して,634,348,2419,動詞,自立,*,*,サ変・スル,連用形,NULL,して,NULL
しな,339,417,3206,助詞,接続助詞,*,*,*,*,NULL,しな,NULL
しね,339,418,2789,助詞,接続助詞,*,*,*,*,NULL,しね,NULL
しゃ,493,493,935,動詞,接尾,*,*,五段・サ行,仮定縮約１,NULL,しゃ,NULL
しよ,630,630,2522,動詞,自立,*,*,サ変・スル,未然ウ接続,NULL,しよ,NULL
しろ,627,627,763,動詞,自立,*,*,サ変・スル,命令ｒｏ,NULL,しろ,NULL
じゃ,137,137,745,助動詞,*,*,*,特殊・ジャ,基本形,NULL,じゃ,NULL
じゃ,292,292,2061,助詞,副助詞,*,*,*,*,NULL,じゃ,NULL
じゃ,340,340,1380,助詞,接続助詞,*,*,*,*,NULL,じゃ,NULL
じょ,36,418,2485,助動詞,*,*,*,不変化型,基本形,NULL,じょ,NULL
すぎ,1208,1208,1571,動詞,非自立,*,*,一段,連用形,NULL,すぎ,NULL
すぎ,1238,1238,1426,動詞,非自立,*,*,一段,連用形,NULL,過ぎ,NULL
すた,574,142,2671,動詞,自立,*,*,*,文語基本形,NULL,すた,NULL
すと,574,350,2958,動詞,自立,*,*,*,文語基本形,NULL,すと,NULL
すな,574,417,3054,動詞,自立,*,*,*,文語基本形,NULL,すな,NULL
すよ,574,425,2546,動詞,自立,*,*,*,文語基本形,NULL,すよ,NULL
すら,280,280,1559,助詞,係助詞,*,*,*,*,NULL,すら,NULL
する,629,629,658,動詞,自立,*,*,サ変・スル,基本形,NULL,する,NULL
ずつ,295,295,1704,助詞,副助詞,*,*,*,*,NULL,ずつ,NULL
ずに,219,372,2271,助動詞,*,*,*,特殊・ヌ,連用ニ接続,NULL,ずに,NULL
せい,626,626,883,動詞,自立,*,*,サ変・スル,命令ｉ,NULL,せい,NULL
せう,631,35,3303,動詞,自立,*,*,サ変・スル,未然ヌ接続,NULL,せう,NULL
せず,631,219,1516,動詞,自立,*,*,サ変・スル,未然ヌ接続,NULL,せず,NULL
せた,480,142,2682,動詞,接尾,*,*,一段,連用形,NULL,せた,NULL
せて,480,348,2765,動詞,接尾,*,*,一段,連用形,NULL,せて,NULL
せよ,628,628,496,動詞,自立,*,*,サ変・スル,命令ｙｏ,NULL,せよ,NULL
せる,462,462,1633,動詞,接尾,*,*,一段,基本形,NULL,せる,NULL
せろ,450,450,679,動詞,接尾,*,*,一段,命令ｒｏ,NULL,せろ,NULL
せん,631,45,2002,動詞,自立,*,*,サ変・スル,未然ヌ接続,NULL,せん,NULL
ぜっ,411,418,2516,助詞,終助詞,*,*,*,*,NULL,ぜっ,NULL
ぜよ,411,425,2516,助詞,終助詞,*,*,*,*,NULL,ぜよ,NULL
ぞぉ,412,418,2693,助詞,終助詞,*,*,*,*,NULL,ぞぉ,NULL
ぞっ,412,418,2829,助詞,終助詞,*,*,*,*,NULL,ぞっ,NULL
たぁ,142,418,4462,助動詞,*,*,*,特殊・タ,基本形,NULL,たぁ,NULL
たい,152,152,978,助動詞,*,*,*,特殊・タイ,基本形,NULL,たい,NULL
たか,142,325,3865,助動詞,*,*,*,特殊・タ,基本形,NULL,たか,NULL
たが,142,332,4077,助動詞,*,*,*,特殊・タ,基本形,NULL,たが,NULL
たく,160,160,2562,助動詞,*,*,*,特殊・タイ,連用テ接続,NULL,たく,NULL
たし,142,339,4000,助動詞,*,*,*,特殊・タ,基本形,NULL,たし,NULL
たぞ,142,412,4322,助動詞,*,*,*,特殊・タ,基本形,NULL,たぞ,NULL
たと,142,387,3898,助動詞,*,*,*,特殊・タ,基本形,NULL,たと,NULL
たな,142,417,3689,助動詞,*,*,*,特殊・タ,基本形,NULL,たな,NULL
たね,142,418,3831,助動詞,*,*,*,特殊・タ,基本形,NULL,たね,NULL
たの,142,419,3760,助動詞,*,*,*,特殊・タ,基本形,NULL,たの,NULL
たよ,142,425,3347,助動詞,*,*,*,特殊・タ,基本形,NULL,たよ,NULL
たら,140,140,1634,助動詞,*,*,*,特殊・タ,仮定形,NULL,たら,NULL
たり,114,114,1631,助動詞,*,*,*,文語・ナリ,基本形,NULL,たり,NULL
たり,268,268,1146,助詞,並立助詞,*,*,*,*,NULL,たり,NULL
たる,109,109,1586,助動詞,*,*,*,文語・ナリ,体言接続,NULL,たる,NULL
たれ,112,112,607,助動詞,*,*,*,文語・ナリ,命令ｅ,NULL,たれ,NULL
たろ,144,144,1192,助動詞,*,*,*,特殊・タ,未然形,NULL,たろ,NULL
たわ,142,426,3884,助動詞,*,*,*,特殊・タ,基本形,NULL,たわ,NULL
だぁ,165,418,3299,助動詞,*,*,*,特殊・ダ,基本形,NULL,だぁ,NULL
だい,418,418,3888,助詞,終助詞,*,*,*,*,NULL,だい,NULL
だか,143,325,3386,助動詞,*,*,*,特殊・タ,基本形,NULL,だか,NULL
だが,165,332,2189,助動詞,*,*,*,特殊・ダ,基本形,NULL,だが,NULL
だけ,296,296,1633,助詞,副助詞,*,*,*,*,NULL,だけ,NULL
だし,165,339,2455,助動詞,*,*,*,特殊・ダ,基本形,NULL,だし,NULL
だし,1454,1454,1526,動詞,非自立,*,*,五段・サ行,連用形,NULL,だし,NULL
だし,1457,1457,1451,動詞,非自立,*,*,五段・サ行,連用形,NULL,出し,NULL
だす,1430,1430,873,動詞,非自立,*,*,五段・サ行,基本形,NULL,だす,NULL
だす,1433,1433,791,動詞,非自立,*,*,五段・サ行,基本形,NULL,出す,NULL
だぜ,165,411,3027,助動詞,*,*,*,特殊・ダ,基本形,NULL,だぜ,NULL
だぞ,165,412,2943,助動詞,*,*,*,特殊・ダ,基本形,NULL,だぞ,NULL
だと,143,387,3456,助動詞,*,*,*,特殊・タ,基本形,NULL,だと,NULL
だと,165,387,2925,助動詞,*,*,*,特殊・ダ,基本形,NULL,だと,NULL
だと,165,350,2785,助動詞,*,*,*,特殊・ダ,基本形,NULL,だと,NULL
だな,143,417,3567,助動詞,*,*,*,特殊・タ,基本形,NULL,だな,NULL
だな,165,417,2066,助動詞,*,*,*,特殊・ダ,基本形,NULL,だな,NULL
だに,298,298,1299,助詞,副助詞,*,*,*,*,NULL,だに,NULL
だね,165,418,2181,助動詞,*,*,*,特殊・ダ,基本形,NULL,だね,NULL
だの,143,419,3378,助動詞,*,*,*,特殊・タ,基本形,NULL,だの,NULL
だよ,143,425,2679,助動詞,*,*,*,特殊・タ,基本形,NULL,だよ,NULL
だよ,165,425,1797,助動詞,*,*,*,特殊・ダ,基本形,NULL,だよ,NULL
だら,141,141,1317,助動詞,*,*,*,特殊・タ,仮定形,NULL,だら,NULL
だり,270,270,926,助詞,並立助詞,*,*,*,*,NULL,だり,NULL
だろ,145,145,789,助動詞,*,*,*,特殊・タ,未然形,NULL,だろ,NULL
だろ,166,166,1249,助動詞,*,*,*,特殊・ダ,未然形,NULL,だろ,NULL
だわ,165,426,2707,助動詞,*,*,*,特殊・ダ,基本形,NULL,だわ,NULL
ちゃ,344,344,1953,助詞,接続助詞,*,*,*,*,NULL,ちゃ,NULL
っか,39,325,2839,助動詞,*,*,*,不変化型,基本形,NULL,っか,NULL
っき,39,98,3022,助動詞,*,*,*,不変化型,基本形,NULL,っき,NULL
っけ,414,414,1698,助詞,終助詞,*,*,*,*,NULL,っけ,NULL
っす,169,169,541,助動詞,*,*,*,特殊・デス,基本形,NULL,っす,NULL
っす,177,177,479,助動詞,*,*,*,特殊・デス,基本形,NULL,ッス,NULL
った,39,142,2431,助動詞,*,*,*,不変化型,基本形,NULL,った,NULL
っっ,39,418,2226,助動詞,*,*,*,不変化型,基本形,NULL,っっ,NULL
って,39,348,3227,助動詞,*,*,*,不変化型,基本形,NULL,って,NULL
って,391,391,1577,助詞,格助詞,連語,*,*,*,NULL,って,NULL
っと,39,387,2436,助動詞,*,*,*,不変化型,基本形,NULL,っと,NULL
っと,39,350,2935,助動詞,*,*,*,不変化型,基本形,NULL,っと,NULL
っと,386,386,1256,助詞,格助詞,引用,*,*,*,NULL,っと,NULL
っぽ,2191,2191,662,形容詞,接尾,*,*,形容詞・アウオ段,ガル接続,NULL,っぽ,NULL
つつ,347,347,1497,助詞,接続助詞,*,*,*,*,NULL,つつ,NULL
つん,32,428,3013,助動詞,*,*,*,下二・タ行,基本形,NULL,つん,NULL
づけ,1214,1214,967,動詞,非自立,*,*,一段,連用形,NULL,づけ,NULL
てぇ,161,161,930,助動詞,*,*,*,特殊・タイ,音便基本形,NULL,てぇ,NULL
てた,1215,142,1350,動詞,非自立,*,*,一段,連用形,NULL,てた,NULL
てて,1215,348,2266,動詞,非自立,*,*,一段,連用形,NULL,てて,NULL
ても,348,284,3603,助詞,接続助詞,*,*,*,*,NULL,ても,NULL
てる,1093,1093,1275,動詞,非自立,*,*,一段,基本形,NULL,てる,NULL
てろ,1011,1011,790,動詞,非自立,*,*,一段,命令ｒｏ,NULL,てろ,NULL
てん,415,415,590,助詞,終助詞,*,*,*,*,NULL,てん,NULL
でき,700,700,2683,動詞,自立,*,*,一段,連用形,NULL,でき,NULL
でし,192,192,2761,助動詞,*,*,*,特殊・デス,連用形,NULL,でし,NULL
です,172,172,333,助動詞,*,*,*,特殊・デス,基本形,NULL,です,NULL
です,178,178,317,助動詞,*,*,*,特殊・デス,基本形,NULL,デス,NULL
でた,349,142,3331,助詞,接続助詞,*,*,*,*,NULL,でた,NULL
でね,168,418,3594,助動詞,*,*,*,特殊・ダ,連用形,NULL,でね,NULL
でね,349,418,3146,助詞,接続助詞,*,*,*,*,NULL,でね,NULL
での,370,429,4076,助詞,格助詞,一般,*,*,*,NULL,での,NULL
では,168,283,2288,助動詞,*,*,*,特殊・ダ,連用形,NULL,では,NULL
では,370,283,2996,助詞,格助詞,一般,*,*,*,NULL,では,NULL
でも,168,284,3607,助動詞,*,*,*,特殊・ダ,連用形,NULL,でも,NULL
でも,299,299,2115,助詞,副助詞,*,*,*,*,NULL,でも,NULL
でも,370,284,3299,助詞,格助詞,一般,*,*,*,NULL,でも,NULL
でる,1095,1095,1177,動詞,非自立,*,*,一段,基本形,NULL,でる,NULL
とう,158,158,832,助動詞,*,*,*,特殊・タイ,連用ゴザイ接続,NULL,とう,NULL
とか,387,325,3025,助詞,格助詞,引用,*,*,*,NULL,とか,NULL
とか,272,272,1457,助詞,並立助詞,*,*,*,*,NULL,とか,NULL
とく,1292,1292,948,動詞,非自立,*,*,五段・カ行イ音便,基本形,NULL,とく,NULL
とけ,1280,1280,667,動詞,非自立,*,*,五段・カ行イ音便,命令ｅ,NULL,とけ,NULL
とて,387,348,4539,助詞,格助詞,引用,*,*,*,NULL,とて,NULL
とで,371,370,4681,助詞,格助詞,一般,*,*,*,NULL,とで,NULL
とな,387,417,4344,助詞,格助詞,引用,*,*,*,NULL,とな,NULL
とな,326,417,3489,助詞,副詞化,*,*,*,*,NULL,とな,NULL
とね,387,418,4757,助詞,格助詞,引用,*,*,*,NULL,とね,NULL
とね,326,418,3715,助詞,副詞化,*,*,*,*,NULL,とね,NULL
との,387,429,4866,助詞,格助詞,引用,*,*,*,NULL,との,NULL
との,371,429,3847,助詞,格助詞,一般,*,*,*,NULL,との,NULL
とは,387,283,2432,助詞,格助詞,引用,*,*,*,NULL,とは,NULL
とは,371,283,1960,助詞,格助詞,一般,*,*,*,NULL,とは,NULL
とも,387,284,4077,助詞,格助詞,引用,*,*,*,NULL,とも,NULL
とも,351,351,1793,助詞,接続助詞,*,*,*,*,NULL,とも,NULL
とも,371,284,4584,助詞,格助詞,一般,*,*,*,NULL,とも,NULL
とや,387,423,5553,助詞,格助詞,引用,*,*,*,NULL,とや,NULL
とり,1681,1681,1479,動詞,非自立,*,*,五段・ラ行,連用形,NULL,とり,NULL
とん,387,428,5086,助詞,格助詞,引用,*,*,*,NULL,とん,NULL
とん,1641,1641,333,動詞,非自立,*,*,五段・ラ行,未然特殊,NULL,とん,NULL
とん,1524,1524,1073,動詞,非自立,*,*,五段・ラ行,体言接続特殊,NULL,とん,NULL
どき,1341,1341,858,動詞,非自立,*,*,五段・カ行イ音便,連用形,NULL,どき,NULL
どす,176,176,588,助動詞,*,*,*,特殊・デス,基本形,NULL,どす,NULL
ども,354,354,1366,助詞,接続助詞,*,*,*,*,NULL,ども,NULL
どり,1682,1682,1137,動詞,非自立,*,*,五段・ラ行,連用形,NULL,どり,NULL
どる,1582,1582,1056,動詞,非自立,*,*,五段・ラ行,基本形,NULL,どる,NULL
なぁ,418,418,2581,助詞,終助詞,*,*,*,*,NULL,なぁ,NULL
なあ,418,418,3052,助詞,終助詞,*,*,*,*,NULL,なあ,NULL
ない,83,83,1161,助動詞,*,*,*,形容詞・イ段,基本形,NULL,無い,NULL
ない,204,204,1253,助動詞,*,*,*,特殊・ナイ,基本形,NULL,ない,NULL
なう,418,418,3420,助詞,終助詞,*,*,*,*,NULL,なう,NULL
なが,163,332,4799,助動詞,*,*,*,特殊・ダ,体言接続,NULL,なが,NULL
なく,95,95,1206,助動詞,*,*,*,形容詞・イ段,連用テ接続,NULL,無く,NULL
なく,212,212,2447,助動詞,*,*,*,特殊・ナイ,連用テ接続,NULL,なく,NULL
なし,207,207,436,助動詞,*,*,*,特殊・ナイ,文語基本形,NULL,なし,NULL
なっ,417,418,4015,助詞,終助詞,*,*,*,*,NULL,なっ,NULL
なと,417,387,3159,助詞,終助詞,*,*,*,*,NULL,なと,NULL
など,302,302,1453,助詞,副助詞,*,*,*,*,NULL,など,NULL
なな,163,417,5030,助動詞,*,*,*,特殊・ダ,体言接続,NULL,なな,NULL
なね,163,418,5037,助動詞,*,*,*,特殊・ダ,体言接続,NULL,なね,NULL
なの,163,419,2755,助動詞,*,*,*,特殊・ダ,体言接続,NULL,なの,NULL
なも,163,284,4624,助動詞,*,*,*,特殊・ダ,体言接続,NULL,なも,NULL
なよ,417,425,2567,助詞,終助詞,*,*,*,*,NULL,なよ,NULL
なよ,163,425,5063,助動詞,*,*,*,特殊・ダ,体言接続,NULL,なよ,NULL
なら,162,162,1543,助動詞,*,*,*,特殊・ダ,仮定形,NULL,なら,NULL
なり,115,115,1413,助動詞,*,*,*,文語・ナリ,基本形,NULL,也,NULL
